transaction_id,itemDescription
3342_2014-07-24,chocolate
3763_2014-06-14,ham
1572_2014-08-13,finished products
1760_2014-09-21,soda
1463_2014-11-17,other vegetables
1415_2014-12-28,sausage
2106_2014-01-20,pastry
3751_2014-02-15,specialty bar
2001_2014-10-18,butter milk
3843_2014-09-06,tropical fruit
4324_2014-01-25,chicken
3583_2014-01-31,other vegetables
2312_2014-02-25,other vegetables
1756_2014-06-03,whole milk
3486_2014-01-27,whole milk
2991_2014-04-30,tropical fruit
1612_2014-11-19,sausage
4614_2014-12-01,sausage
3780_2014-02-24,rolls/buns
3248_2014-04-16,UHT-milk
2963_2014-05-27,citrus fruit
3225_2014-06-25,white wine
2564_2014-12-20,curd
3501_2014-06-13,bottled beer
1450_2014-11-17,root vegetables
4445_2014-11-07,yogurt
1825_2014-05-27,zwieback
2573_2014-01-19,ham
3003_2014-03-08,citrus fruit
4851_2014-11-08,whole milk
1982_2014-10-12,liqueur
4697_2014-05-07,semi-finished bread
1257_2014-09-16,rolls/buns
4909_2014-07-20,hamburger meat
1814_2014-07-17,other vegetables
2346_2014-03-22,condensed milk
2861_2014-04-15,whole milk
4558_2014-08-27,other vegetables
3291_2014-01-14,butter milk
4695_2014-12-22,beef
4002_2014-07-08,curd
3753_2014-09-06,bottled beer
1225_2014-09-02,pastry
4104_2014-09-01,white wine
2504_2014-04-24,whole milk
3249_2014-12-22,ham
4461_2014-03-30,tropical fruit
1489_2014-11-04,sausage
2443_2014-03-10,sausage
3800_2014-07-14,domestic eggs
4265_2014-10-31,other vegetables
4971_2014-11-07,sausage
2357_2014-08-15,tropical fruit
2443_2014-09-02,pastry
3378_2014-01-20,pork
4355_2014-09-10,pip fruit
3832_2014-06-26,rolls/buns
2555_2014-11-26,frankfurter
1103_2014-11-22,cream
3795_2014-07-02,yogurt
2544_2014-01-11,instant coffee
4098_2014-09-12,berries
1643_2014-04-12,whole milk
1309_2014-04-20,sausage
1388_2014-11-19,hygiene articles
3682_2014-09-14,tropical fruit
1340_2014-03-29,whole milk
4578_2014-08-12,yogurt
3140_2014-03-26,salty snack
2059_2014-05-31,ham
3561_2014-04-08,ice cream
1942_2014-07-22,pip fruit
3502_2014-07-12,whole milk
1475_2014-09-21,yogurt
4391_2014-10-19,UHT-milk
4967_2014-09-16,sausage
3522_2014-03-23,tropical fruit
2593_2014-10-13,tropical fruit
3299_2014-01-09,ham
1959_2014-05-02,root vegetables
1648_2014-02-13,newspapers
3740_2014-05-19,pork
3505_2014-11-30,coffee
3948_2014-09-17,bottled beer
2506_2014-05-09,frankfurter
1575_2014-02-14,rolls/buns
2289_2014-11-20,frankfurter
4621_2014-03-28,chicken
4408_2014-02-01,pip fruit
2643_2014-04-16,citrus fruit
2132_2014-07-29,root vegetables
4340_2014-08-24,other vegetables
3421_2014-03-13,frankfurter
3982_2014-05-27,meat
3252_2014-05-14,whole milk
4586_2014-05-17,rolls/buns
3383_2014-02-12,soda
2745_2014-04-27,root vegetables
1983_2014-05-19,hamburger meat
2660_2014-09-11,tropical fruit
4193_2014-12-29,bottled beer
1548_2014-02-22,condensed milk
4459_2014-11-21,whole milk
4508_2014-08-22,whole milk
3322_2014-08-13,beef
1913_2014-06-11,chicken
4548_2014-10-20,pork
2585_2014-09-28,frozen vegetables
4684_2014-08-31,whole milk
4152_2014-12-21,hamburger meat
2444_2014-06-19,tropical fruit
1735_2014-08-06,soda
3453_2014-09-04,UHT-milk
3252_2014-10-29,pastry
3087_2014-12-27,white bread
2648_2014-04-25,root vegetables
3246_2014-10-29,pork
2047_2014-01-05,tropical fruit
1163_2014-03-11,sausage
3577_2014-09-05,meat
4972_2014-08-04,sausage
4789_2014-08-12,curd
2413_2014-01-18,whole milk
2824_2014-09-17,sausage
2547_2014-11-10,sausage
4585_2014-05-18,shopping bags
1814_2014-02-01,frankfurter
3956_2014-08-15,soda
3957_2014-07-29,chicken
3621_2014-05-22,pork
1360_2014-01-17,frankfurter
3377_2014-08-29,pip fruit
1209_2014-08-26,ham
1476_2014-03-31,margarine
3588_2014-04-17,ham
1141_2014-12-15,berries
1564_2014-10-30,tropical fruit
1725_2014-10-27,tropical fruit
2779_2014-11-22,dessert
4335_2014-03-01,whole milk
3755_2014-11-19,ice cream
1583_2014-02-09,sliced cheese
3649_2014-02-12,beef
1531_2014-09-24,meat
2199_2014-06-02,citrus fruit
3211_2014-12-16,tropical fruit
1753_2014-12-12,whole milk
2695_2014-08-04,frozen meals
4839_2014-06-03,sausage
3632_2014-10-05,newspapers
3710_2014-09-14,whole milk
3553_2014-06-03,pip fruit
2300_2014-03-16,pork
4653_2014-11-09,ice cream
4124_2014-12-25,chicken
1677_2014-07-24,citrus fruit
3156_2014-11-13,sausage
4993_2014-08-19,tropical fruit
1396_2014-12-03,sausage
1353_2014-12-27,cooking chocolate
2356_2014-04-21,chicken
4028_2014-10-10,semi-finished bread
1878_2014-01-09,chicken
2048_2014-02-24,semi-finished bread
3639_2014-11-29,yogurt
1440_2014-07-14,whole milk
1285_2014-01-08,butter
2808_2014-09-02,cereals
1176_2014-05-09,tropical fruit
1077_2014-12-30,rolls/buns
1933_2014-10-21,tropical fruit
1594_2014-04-15,sugar
3992_2014-11-15,cream cheese 
1426_2014-10-26,root vegetables
3378_2014-09-12,rolls/buns
2927_2014-04-17,beverages
1801_2014-09-07,other vegetables
4076_2014-11-17,other vegetables
3117_2014-01-09,berries
2168_2014-02-07,grapes
2686_2014-12-09,soda
4868_2014-06-14,other vegetables
4706_2014-03-31,zwieback
4705_2014-06-20,rolls/buns
3184_2014-03-19,root vegetables
4876_2014-05-14,yogurt
1202_2014-07-29,yogurt
2884_2014-03-17,bottled water
4314_2014-02-12,other vegetables
3917_2014-03-06,grapes
1058_2014-08-07,yogurt
4546_2014-03-20,oil
4050_2014-03-09,beef
3132_2014-09-14,pastry
2014_2014-07-18,whole milk
3324_2014-12-29,pastry
1750_2014-05-28,beef
3129_2014-07-26,pastry
3892_2014-04-07,newspapers
3325_2014-11-16,whole milk
2671_2014-12-02,pip fruit
1052_2014-09-29,butter
2827_2014-10-16,citrus fruit
4339_2014-06-10,meat spreads
2127_2014-01-20,whole milk
3828_2014-04-25,whole milk
2374_2014-05-14,onions
2041_2014-02-09,condensed milk
2373_2014-08-22,newspapers
1366_2014-08-29,other vegetables
1587_2014-09-13,yogurt
3926_2014-02-22,salty snack
4229_2014-07-17,butter milk
2725_2014-01-27,hamburger meat
1416_2014-08-23,sliced cheese
2048_2014-10-30,hamburger meat
4077_2014-04-08,misc. beverages
3864_2014-10-29,pork
4165_2014-05-30,rolls/buns
1317_2014-07-26,citrus fruit
2032_2014-02-03,whipped/sour cream
3649_2014-01-12,pip fruit
2393_2014-03-22,sausage
3771_2014-12-21,bottled water
1946_2014-11-14,dessert
2445_2014-09-02,berries
4819_2014-08-20,whole milk
2781_2014-07-10,whole milk
2302_2014-01-29,other vegetables
3361_2014-07-25,cream cheese 
2293_2014-04-14,sausage
2666_2014-05-16,soda
1895_2014-07-30,butter milk
2114_2014-08-22,dessert
4242_2014-01-30,yogurt
1771_2014-10-03,soda
3891_2014-10-11,flour
3862_2014-04-03,sausage
3103_2014-02-26,misc. beverages
3881_2014-12-16,frozen vegetables
3038_2014-07-16,butter
4656_2014-05-24,rolls/buns
4178_2014-05-26,popcorn
3217_2014-10-04,pork
4196_2014-07-27,other vegetables
2295_2014-06-13,rolls/buns
2408_2014-05-28,other vegetables
1889_2014-06-26,herbs
4967_2014-11-05,soda
1317_2014-07-01,specialty cheese
4773_2014-06-23,other vegetables
1970_2014-02-22,soda
3494_2014-03-31,root vegetables
3048_2014-05-23,pastry
2855_2014-05-25,tropical fruit
4359_2014-03-02,butter milk
3811_2014-04-19,dessert
1923_2014-11-20,cream cheese 
1921_2014-12-12,salt
1598_2014-07-18,ice cream
4627_2014-02-22,soft cheese
2181_2014-04-05,bottled water
3116_2014-12-10,whole milk
4048_2014-07-03,ice cream
1166_2014-06-03,bottled water
3563_2014-12-12,bottled beer
2952_2014-04-22,canned beer
4091_2014-08-26,cream cheese 
1470_2014-06-11,tropical fruit
1893_2014-07-22,salt
3524_2014-09-08,berries
1237_2014-03-12,citrus fruit
4830_2014-04-04,bottled beer
3921_2014-11-06,rolls/buns
2760_2014-04-22,bottled water
4645_2014-06-02,chewing gum
2616_2014-10-24,root vegetables
2776_2014-04-03,pastry
1801_2014-11-19,pastry
2997_2014-02-09,yogurt
4860_2014-02-01,sugar
2173_2014-12-15,other vegetables
2574_2014-10-26,beverages
1535_2014-06-26,pork
3745_2014-12-22,specialty bar
1724_2014-02-22,fruit/vegetable juice
4202_2014-02-16,female sanitary products
1068_2014-03-08,soda
2319_2014-11-05,beef
4461_2014-11-16,newspapers
1587_2014-12-26,curd
1581_2014-06-17,meat
3903_2014-04-23,rolls/buns
1749_2014-09-09,berries
2816_2014-03-06,citrus fruit
1340_2014-12-28,mustard
3618_2014-10-07,beef
4146_2014-08-05,sausage
2277_2014-03-13,other vegetables
2011_2014-09-25,beverages
2595_2014-11-11,herbs
4567_2014-05-01,whipped/sour cream
1465_2014-06-27,whole milk
3046_2014-04-03,curd
3647_2014-05-15,whole milk
4833_2014-04-27,whole milk
1565_2014-10-30,oil
2531_2014-01-09,beef
2362_2014-10-27,rolls/buns
2915_2014-07-29,beef
3326_2014-03-07,beverages
2154_2014-11-10,soda
2800_2014-10-29,other vegetables
3066_2014-09-20,other vegetables
1248_2014-05-08,citrus fruit
1379_2014-07-02,whole milk
1424_2014-04-04,berries
1687_2014-10-17,coffee
1625_2014-05-21,sausage
2342_2014-12-19,root vegetables
2432_2014-11-15,pip fruit
4631_2014-02-25,pip fruit
3712_2014-07-04,citrus fruit
4226_2014-03-03,citrus fruit
2943_2014-01-01,whole milk
1835_2014-10-09,tropical fruit
1363_2014-07-21,whole milk
4136_2014-02-18,sugar
1510_2014-04-17,other vegetables
1248_2014-05-09,root vegetables
2033_2014-10-22,berries
1546_2014-10-03,coffee
3180_2014-02-24,citrus fruit
1299_2014-02-23,rolls/buns
4664_2014-01-03,beef
4017_2014-08-28,soda
4839_2014-03-10,packaged fruit/vegetables
2907_2014-08-02,white wine
1181_2014-10-23,white bread
3730_2014-07-26,chicken
4080_2014-09-22,whole milk
1249_2014-01-01,citrus fruit
4459_2014-08-12,yogurt
4070_2014-05-28,cake bar
4972_2014-06-13,soda
2670_2014-08-15,brown bread
3456_2014-01-31,canned fish
4067_2014-01-13,whole milk
4075_2014-05-25,other vegetables
3563_2014-06-26,root vegetables
3295_2014-03-06,yogurt
3641_2014-04-02,white bread
2792_2014-02-16,mayonnaise
4381_2014-08-25,specialty chocolate
2051_2014-01-20,meat
3120_2014-12-10,pip fruit
2424_2014-06-24,other vegetables
2261_2014-07-25,citrus fruit
1705_2014-05-05,rolls/buns
2155_2014-10-31,salty snack
2108_2014-09-18,beverages
2254_2014-11-24,butter
2906_2014-03-02,whole milk
2431_2014-02-28,whole milk
4526_2014-08-31,hamburger meat
1593_2014-02-20,canned beer
2479_2014-02-27,domestic eggs
4246_2014-06-28,soda
2851_2014-06-22,bottled beer
1940_2014-09-26,hygiene articles
4169_2014-05-24,whole milk
1814_2014-07-25,fruit/vegetable juice
1640_2014-03-08,root vegetables
1076_2014-12-24,sausage
2439_2014-02-16,packaged fruit/vegetables
3154_2014-12-04,bottled water
1186_2014-03-23,white bread
4028_2014-06-12,coffee
2991_2014-03-27,butter milk
3107_2014-06-16,newspapers
3963_2014-09-21,citrus fruit
4494_2014-11-30,frozen dessert
3521_2014-04-23,butter milk
1017_2014-06-19,yogurt
1476_2014-11-05,liquor
2696_2014-10-17,butter
3921_2014-02-02,hard cheese
4394_2014-05-27,pastry
4812_2014-01-22,tropical fruit
2375_2014-08-18,whole milk
3244_2014-07-28,rolls/buns
2625_2014-07-21,whole milk
1635_2014-11-17,chocolate
1365_2014-06-25,rolls/buns
2332_2014-09-14,bathroom cleaner
4896_2014-05-03,red/blush wine
4216_2014-12-25,butter milk
3103_2014-12-10,whole milk
4955_2014-10-21,other vegetables
1887_2014-10-18,bottled water
2013_2014-12-26,yogurt
1574_2014-11-30,whole milk
3976_2014-08-05,tropical fruit
1639_2014-08-23,ham
3918_2014-08-10,rolls/buns
4800_2014-12-29,berries
1759_2014-08-01,pet care
2252_2014-06-08,yogurt
2706_2014-05-03,oil
1061_2014-03-17,soda
2345_2014-11-30,other vegetables
3256_2014-10-10,canned beer
4275_2014-10-30,canned beer
1969_2014-01-05,other vegetables
3474_2014-10-29,other vegetables
4828_2014-10-28,zwieback
1157_2014-10-04,tropical fruit
2692_2014-06-23,hygiene articles
3399_2014-05-25,brown bread
3792_2014-07-30,beef
1077_2014-08-30,canned beer
2298_2014-10-02,root vegetables
1991_2014-12-25,butter
3821_2014-03-08,ice cream
1591_2014-12-29,packaged fruit/vegetables
2966_2014-10-08,other vegetables
3795_2014-02-04,misc. beverages
2970_2014-11-11,other vegetables
1244_2014-11-25,rolls/buns
4121_2014-07-25,liquor
3424_2014-05-08,root vegetables
3801_2014-08-25,rolls/buns
2323_2014-12-27,whole milk
2907_2014-11-02,root vegetables
2447_2014-07-26,rolls/buns
4272_2014-05-15,margarine
3846_2014-08-04,shopping bags
1748_2014-07-27,whipped/sour cream
1867_2014-11-19,cream cheese 
4334_2014-03-16,bottled water
1034_2014-02-24,pip fruit
3461_2014-05-19,soda
2488_2014-08-26,turkey
4150_2014-03-24,bottled beer
2412_2014-12-12,other vegetables
3505_2014-07-31,candy
2718_2014-08-11,packaged fruit/vegetables
2564_2014-01-14,rolls/buns
2005_2014-10-18,mustard
3835_2014-02-03,soda
2402_2014-09-29,cream cheese 
4343_2014-04-26,pastry
2562_2014-04-30,nut snack
2753_2014-02-23,bottled beer
4553_2014-11-04,other vegetables
3760_2014-03-07,other vegetables
3729_2014-12-24,shopping bags
1674_2014-06-07,detergent
3817_2014-12-29,dessert
4933_2014-07-02,white wine
3836_2014-06-14,soda
4925_2014-09-26,pip fruit
3830_2014-01-28,curd
1727_2014-08-11,brown bread
2511_2014-11-10,sugar
3081_2014-07-18,detergent
4906_2014-07-17,beef
4018_2014-02-28,yogurt
1822_2014-06-05,candy
3849_2014-02-18,berries
3238_2014-07-03,root vegetables
4458_2014-03-21,seasonal products
1522_2014-12-24,margarine
1419_2014-12-08,yogurt
3896_2014-04-06,spread cheese
2754_2014-06-04,whole milk
2068_2014-07-21,female sanitary products
2522_2014-07-17,bottled water
4434_2014-01-28,chewing gum
4896_2014-03-05,root vegetables
3462_2014-09-21,pip fruit
4036_2014-06-14,rolls/buns
2247_2014-08-11,fruit/vegetable juice
3727_2014-07-13,whole milk
2626_2014-08-09,whole milk
1483_2014-01-25,fruit/vegetable juice
3310_2014-09-09,soda
4500_2014-10-25,curd
3643_2014-03-06,whipped/sour cream
1887_2014-04-05,fruit/vegetable juice
2196_2014-02-12,whole milk
1791_2014-02-02,tropical fruit
1402_2014-10-14,rolls/buns
2279_2014-01-03,long life bakery product
1650_2014-01-20,coffee
3776_2014-07-02,whole milk
3753_2014-12-28,bottled beer
4868_2014-12-24,root vegetables
3682_2014-12-24,other vegetables
2585_2014-05-17,UHT-milk
4747_2014-05-11,root vegetables
3775_2014-03-06,whole milk
1816_2014-06-20,red/blush wine
4624_2014-06-12,tropical fruit
1108_2014-05-22,pastry
3942_2014-11-05,dish cleaner
4272_2014-08-14,soda
1694_2014-10-01,tropical fruit
2431_2014-01-17,processed cheese
3137_2014-02-27,long life bakery product
3026_2014-03-30,whole milk
1419_2014-03-12,butter
4656_2014-03-02,hamburger meat
3119_2014-10-01,meat
3628_2014-08-01,curd
2236_2014-11-27,citrus fruit
4652_2014-09-11,hamburger meat
3044_2014-09-17,soda
2855_2014-06-13,whole milk
1344_2014-01-28,sliced cheese
1586_2014-03-11,citrus fruit
2390_2014-10-22,citrus fruit
1425_2014-06-24,spices
1621_2014-02-13,beef
2904_2014-09-28,pastry
1285_2014-06-21,citrus fruit
3115_2014-10-29,citrus fruit
3550_2014-04-17,whole milk
2806_2014-03-13,bottled water
2001_2014-02-05,root vegetables
3527_2014-11-03,canned beer
2761_2014-01-31,other vegetables
1011_2014-02-15,citrus fruit
3703_2014-04-30,sausage
3595_2014-01-06,domestic eggs
4169_2014-08-09,root vegetables
2025_2014-05-31,hamburger meat
1430_2014-01-12,soda
4588_2014-09-02,other vegetables
4291_2014-08-07,bottled water
3444_2014-04-08,pastry
4134_2014-12-26,other vegetables
2365_2014-08-14,rolls/buns
2816_2014-01-18,citrus fruit
2071_2014-03-24,citrus fruit
1291_2014-08-01,onions
4280_2014-06-26,bottled beer
2056_2014-12-19,hard cheese
4112_2014-09-08,root vegetables
2955_2014-06-07,hamburger meat
4403_2014-01-11,butter
3164_2014-09-24,meat
3038_2014-04-13,whole milk
2231_2014-06-22,pastry
2079_2014-02-25,sliced cheese
4152_2014-12-07,ham
1891_2014-07-05,whole milk
4016_2014-07-23,coffee
2556_2014-09-02,beef
4799_2014-08-08,frozen meals
3081_2014-05-26,canned fish
4007_2014-10-05,salt
2407_2014-03-17,curd
1265_2014-12-05,UHT-milk
4422_2014-03-24,berries
3768_2014-04-07,brown bread
4050_2014-03-07,UHT-milk
4312_2014-07-19,curd
3529_2014-09-02,curd
2259_2014-01-25,candy
4045_2014-03-02,beef
3523_2014-04-05,pastry
3681_2014-01-01,onions
1361_2014-12-13,onions
4098_2014-02-16,other vegetables
3508_2014-06-30,citrus fruit
4717_2014-06-23,newspapers
1387_2014-03-31,specialty bar
4797_2014-11-30,canned beer
1810_2014-10-13,rolls/buns
3923_2014-06-28,shopping bags
3427_2014-10-16,rolls/buns
1101_2014-12-28,rolls/buns
1712_2014-08-30,spread cheese
2975_2014-10-25,canned beer
2973_2014-07-31,yogurt
1157_2014-03-21,beef
1330_2014-02-11,whole milk
1141_2014-12-02,rolls/buns
4162_2014-08-16,bottled beer
4855_2014-04-09,onions
1750_2014-06-09,whole milk
4578_2014-09-08,rolls/buns
3299_2014-12-15,tropical fruit
4086_2014-08-30,pastry
4651_2014-01-10,rolls/buns
1877_2014-08-13,soda
1849_2014-03-30,rolls/buns
2502_2014-06-18,bottled beer
4988_2014-04-19,sugar
4255_2014-11-03,beverages
3348_2014-01-18,other vegetables
1522_2014-06-16,tropical fruit
1052_2014-03-24,chicken
3579_2014-10-06,beef
1208_2014-10-25,pork
2835_2014-07-18,brandy
1265_2014-02-01,other vegetables
2389_2014-11-09,oil
4387_2014-02-14,soda
4508_2014-06-14,newspapers
1958_2014-06-16,other vegetables
3457_2014-11-09,whole milk
1796_2014-09-18,cream cheese 
3973_2014-02-03,turkey
4283_2014-06-11,liquor (appetizer)
2152_2014-11-23,whole milk
2912_2014-09-20,UHT-milk
2701_2014-03-12,red/blush wine
3393_2014-06-25,bottled water
3144_2014-06-05,other vegetables
1618_2014-04-08,hamburger meat
1129_2014-09-10,grapes
2786_2014-02-21,semi-finished bread
3889_2014-11-22,tropical fruit
3759_2014-07-21,pork
2349_2014-08-11,onions
3086_2014-07-11,whole milk
2337_2014-03-04,canned beer
3193_2014-10-25,whole milk
2834_2014-02-07,other vegetables
1040_2014-09-03,whole milk
1658_2014-06-26,pork
2976_2014-09-20,newspapers
4125_2014-03-20,whole milk
4715_2014-11-24,chewing gum
4680_2014-04-06,grapes
2619_2014-09-05,pot plants
4779_2014-02-24,root vegetables
2765_2014-09-01,herbs
2653_2014-06-06,dessert
2994_2014-04-30,curd
2056_2014-05-21,root vegetables
2769_2014-08-24,pork
2858_2014-08-24,grapes
4096_2014-06-13,beef
2961_2014-12-13,spread cheese
4923_2014-08-13,herbs
1966_2014-02-15,other vegetables
4756_2014-12-10,tropical fruit
4932_2014-03-29,root vegetables
4137_2014-08-17,onions
4367_2014-01-07,domestic eggs
2055_2014-05-31,yogurt
3881_2014-04-20,whole milk
1645_2014-10-05,whole milk
4699_2014-03-16,soda
2973_2014-12-13,whole milk
4299_2014-01-19,other vegetables
1322_2014-12-11,citrus fruit
3375_2014-10-19,whipped/sour cream
3011_2014-04-02,other vegetables
4867_2014-05-05,berries
2395_2014-11-17,berries
2789_2014-06-06,pork
4773_2014-08-12,root vegetables
4356_2014-01-09,tropical fruit
1703_2014-08-02,whole milk
2362_2014-08-17,misc. beverages
2072_2014-07-29,root vegetables
4695_2014-09-26,pork
1787_2014-07-06,pork
1296_2014-02-24,pickled vegetables
3376_2014-01-07,soda
1050_2014-10-12,UHT-milk
1563_2014-03-11,citrus fruit
1390_2014-07-31,rolls/buns
3116_2014-05-27,ham
2645_2014-12-23,hygiene articles
3600_2014-06-03,whipped/sour cream
1107_2014-05-15,beef
3527_2014-09-04,shopping bags
4475_2014-07-19,butter milk
3816_2014-03-28,Instant food products
2237_2014-01-16,flower (seeds)
4970_2014-08-22,onions
1647_2014-02-22,other vegetables
2393_2014-09-26,cream cheese 
1831_2014-07-29,whole milk
1840_2014-12-28,misc. beverages
2343_2014-11-02,whole milk
2381_2014-12-29,cake bar
1574_2014-04-25,hamburger meat
1339_2014-05-25,grapes
3902_2014-10-27,rolls/buns
2659_2014-07-28,tropical fruit
3081_2014-02-26,sliced cheese
4717_2014-03-03,soda
4524_2014-04-17,other vegetables
1948_2014-05-31,citrus fruit
2238_2014-01-05,curd
4271_2014-12-19,whipped/sour cream
2715_2014-10-11,canned beer
4146_2014-04-15,roll products 
3447_2014-01-28,soda
4799_2014-04-30,pot plants
4753_2014-08-31,root vegetables
4199_2014-08-24,beef
1566_2014-06-03,citrus fruit
3312_2014-05-27,rolls/buns
3839_2014-08-13,citrus fruit
1596_2014-07-27,whole milk
1693_2014-05-30,cream cheese 
4773_2014-10-15,turkey
2864_2014-01-12,popcorn
4880_2014-03-16,whole milk
4218_2014-09-15,hamburger meat
2687_2014-08-09,rolls/buns
3549_2014-11-09,newspapers
3684_2014-01-05,newspapers
4615_2014-03-30,grapes
3122_2014-01-09,coffee
3116_2014-06-12,pot plants
2235_2014-10-10,dish cleaner
1465_2014-12-08,napkins
4448_2014-10-19,herbs
4377_2014-05-06,whole milk
2403_2014-04-14,rolls/buns
4055_2014-03-25,tropical fruit
2222_2014-02-13,grapes
3396_2014-11-05,pork
3205_2014-09-05,chewing gum
3123_2014-04-16,bottled water
2441_2014-06-08,whipped/sour cream
2693_2014-02-14,coffee
4441_2014-12-12,newspapers
2428_2014-12-06,whipped/sour cream
4628_2014-05-01,whole milk
4376_2014-09-24,dog food
3254_2014-12-11,root vegetables
2493_2014-05-27,whole milk
4794_2014-11-11,oil
3782_2014-02-20,citrus fruit
1094_2014-07-24,pasta
4769_2014-03-31,butter milk
4329_2014-01-20,pastry
3110_2014-05-29,root vegetables
1758_2014-12-24,salt
4330_2014-09-24,yogurt
4569_2014-12-24,other vegetables
3141_2014-06-07,brown bread
