name,cpumark,single_thread,cores,threads
AMD Opteron 6366 HE,10265.0,1167.0,8,2
AMD Opteron 6376,21745.0,1185.0,8,2
AMD Opteron 6376,12601.0,1153.0,8,2
AMD Opteron 6378,13236.0,1065.0,8,2
AMD Opteron 6378,12668.0,1138.0,8,2
AMD Opteron 6380,14445.0,1217.0,8,2
AMD Opteron 6380,11807.0,1042.0,8,2
AMD Opteron 6386 SE,29643.0,1459.0,16,1
AMD Opteron 6386 SE,12610.0,1276.0,16,1
AMD Opteron 8356,5397.0,929.0,4,1
AMD Opteron 8378,7726.0,1044.0,4,1
AMD Opteron 8431,5716.0,1002.0,6,1
AMD Opteron 8435,11843.0,1156.0,6,1
AMD Opteron 8439 SE,6340.0,1204.0,6,1
AMD Opteron 885,2696.0,,2,1
AMD Ryzen 9 5950X,13220.0,2972.0,16,2
AMD Ryzen Threadripper PRO 3955WX,63885.0,2439.0,16,2
AMD Ryzen Threadripper PRO 3975WX,98811.0,2676.0,32,2
AMD Ryzen Threadripper PRO 3995WX,113693.0,2559.0,64,2
ARM ARMv8 rev 0 (v8l) 6 Core 1907 MHz,3477.0,697.0,6,1
ARM ARMv8 rev 1 (v8l) 12 Core 2201 MHz,7371.0,1183.0,12,1
ARM Cortex-A76 4 Core 1800 MHz,3108.0,980.0,4,2
Dual-Core AMD Opteron 2212 HE,1563.0,771.0,2,1
Hygon C86 S316 16-core,27680.0,1677.0,16,2
Intel Core i5-12400F,19680.0,3630.0,6,2
Intel Core i7-5960X @ 3.50GHz,20781.0,1663.0,8,2
Intel Core2 Duo T7700 @ 2.40GHz,3497.0,1603.0,2,1
Intel Xeon 2.80GHz,1374.0,616.0,1,2
Intel Xeon 3.06GHz,533.0,600.0,1,2
Intel Xeon 3.20GHz,786.0,673.0,1,2
Intel Xeon 3.40GHz,893.0,739.0,1,2
Intel Xeon 3.73GHz,1595.0,760.0,2,2
Intel Xeon 5110 @ 1.60GHz,1373.0,652.0,2,1
Intel Xeon 5120 @ 1.86GHz,1486.0,770.0,2,1
Intel Xeon 5130 @ 2.00GHz,1653.0,817.0,2,1
Intel Xeon 5140 @ 2.33GHz,1808.0,924.0,2,1
Intel Xeon 5150 @ 2.66GHz,2038.0,1065.0,2,1
Intel Xeon 5160 @ 3.00GHz,2444.0,1204.0,2,1
Intel Xeon 6505P,65155.0,3381.0,12,2
Intel Xeon 6507P,53671.0,3476.0,8,2
Intel Xeon 6515P,74937.0,2988.0,16,2
Intel Xeon 6517P,78438.0,3405.0,16,2
Intel Xeon 6520P,93834.0,3194.0,24,2
Intel Xeon 6530P,124434.0,3453.0,32,2
Intel Xeon 6724P,74777.0,2523.0,16,2
Intel Xeon 6730P,117335.0,3152.0,32,2
Intel Xeon 6736P,125444.0,3445.0,36,2
Intel Xeon 6737P,127075.0,3366.0,32,2
Intel Xeon 6740E,99184.0,2016.0,96,1
Intel Xeon 6740P,123062.0,2987.0,48,2
Intel Xeon 6747P,142257.0,3227.0,48,2
Intel Xeon 6760P,153187.0,3214.0,64,2
Intel Xeon 6767P,157028.0,3298.0,64,2
Intel Xeon 6776P,93165.0,1944.0,64,2
Intel Xeon 6787P,148896.0,3137.0,86,2
Intel Xeon 6960P,160785.0,3164.0,72,2
Intel Xeon @ 2.20GHz,2167.0,1177.0,1,1
Intel Xeon Bronze 3104 @ 1.70GHz,8106.0,1056.0,6,1
Intel Xeon Bronze 3106 @ 1.70GHz,10357.0,1022.0,8,1
Intel Xeon Bronze 3204 @ 1.90GHz,8959.0,1126.0,6,1
Intel Xeon Bronze 3206R @ 1.90GHz,11450.0,1151.0,8,1
Intel Xeon E5-2403 v2 @ 1.80GHz,4810.0,971.0,4,1
Intel Xeon E5-2407 @ 2.20GHz,5351.0,1034.0,4,1
Intel Xeon E5-2407 v2 @ 2.40GHz,6546.0,1298.0,4,1
Intel Xeon E5-2420 @ 1.90GHz,9215.0,1024.0,6,2
Intel Xeon E5-2420 @ 1.90GHz,3065.0,1108.0,6,2
Intel Xeon E5-2420 v2 @ 2.20GHz,11554.0,1370.0,6,2
Intel Xeon E5-2428L @ 1.80GHz,8500.0,899.0,6,2
Intel Xeon E5-2430 @ 2.20GHz,9513.0,1224.0,6,2
Intel Xeon E5-2430 v2 @ 2.50GHz,12267.0,1530.0,6,2
Intel Xeon E5-2430L @ 2.00GHz,9752.0,1153.0,6,2
Intel Xeon E5-2430L v2 @ 2.40GHz,12183.0,1374.0,6,2
Intel Xeon E5-2440 @ 2.40GHz,10422.0,1103.0,6,2
Intel Xeon E5-2440 v2 @ 1.90GHz,13818.0,1313.0,8,2
Intel Xeon E5-2450 @ 2.10GHz,11288.0,1232.0,8,2
Intel Xeon E5-2450 v2 @ 2.50GHz,16398.0,1663.0,8,2
Intel Xeon E5-2450L @ 1.80GHz,11547.0,1022.0,8,2
Intel Xeon E5-2470 @ 2.30GHz,14331.0,1389.0,8,2
Intel Xeon E5-2470 v2 @ 2.40GHz,18781.0,1567.0,10,2
Intel Xeon E5-2603 @ 1.80GHz,4353.0,868.0,4,1
Intel Xeon E5-2603 v2 @ 1.80GHz,5017.0,991.0,4,1
Intel Xeon E5-2603 v3 @ 1.60GHz,6851.0,911.0,6,1
Intel Xeon E5-2603 v4 @ 1.70GHz,7947.0,1078.0,6,1
Intel Xeon E5-2609 @ 2.40GHz,5874.0,1153.0,4,1
Intel Xeon E5-2609 v2 @ 2.50GHz,6847.0,1380.0,4,1
Intel Xeon E5-2609 v3 @ 1.90GHz,8600.0,1106.0,6,1
Intel Xeon E5-2609 v4 @ 1.70GHz,10213.0,1068.0,8,1
Intel Xeon E5-2618L v4 @ 2.20GHz,22319.0,1947.0,10,2
Intel Xeon E5-2620 @ 2.00GHz,9785.0,1131.0,6,2
Intel Xeon E5-2620 v2 @ 2.10GHz,10947.0,1289.0,6,2
Intel Xeon E5-2620 v3 @ 2.40GHz,13134.0,1692.0,6,2
Intel Xeon E5-2620 v4 @ 2.10GHz,15878.0,1703.0,8,2
Intel Xeon E5-2623 v3 @ 3.00GHz,11710.0,1940.0,4,2
Intel Xeon E5-2623 v4 @ 2.60GHz,8753.0,1456.0,4,2
Intel Xeon E5-2628L v4 @ 1.90GHz,18895.0,1462.0,12,2
Intel Xeon E5-2630 @ 2.30GHz,10428.0,1235.0,6,2
Intel Xeon E5-2630 v2 @ 2.60GHz,13591.0,1576.0,6,2
Intel Xeon E5-2630 v3 @ 2.40GHz,16870.0,1714.0,8,2
Intel Xeon E5-2630 v4 @ 2.20GHz,18943.0,1691.0,10,2
Intel Xeon E5-2630L @ 2.00GHz,8760.0,1152.0,6,2
Intel Xeon E5-2630L v2 @ 2.40GHz,12487.0,1399.0,6,2
Intel Xeon E5-2630L v3 @ 1.80GHz,14673.0,1627.0,8,2
Intel Xeon E5-2630L v4 @ 1.80GHz,15847.0,1427.0,10,2
Intel Xeon E5-2637 @ 3.00GHz,5775.0,1654.0,2,2
Intel Xeon E5-2637 v2 @ 3.50GHz,12001.0,1897.0,4,2
Intel Xeon E5-2637 v3 @ 3.50GHz,13213.0,2065.0,4,2
Intel Xeon E5-2637 v4 @ 3.50GHz,14025.0,2211.0,4,2
Intel Xeon E5-2640 @ 2.50GHz,11627.0,1349.0,6,2
Intel Xeon E5-2640 v2 @ 2.00GHz,13412.0,1215.0,8,2
Intel Xeon E5-2640 v3 @ 2.60GHz,17381.0,1755.0,8,2
Intel Xeon E5-2640 v4 @ 2.40GHz,20516.0,1840.0,10,2
Intel Xeon E5-2643 @ 3.30GHz,9845.0,1612.0,4,2
Intel Xeon E5-2643 v2 @ 3.50GHz,17220.0,1979.0,6,2
Intel Xeon E5-2643 v3 @ 3.40GHz,18019.0,2072.0,6,2
Intel Xeon E5-2643 v4 @ 3.40GHz,20024.0,2255.0,6,2
Intel Xeon E5-2648L @ 1.80GHz,9940.0,899.0,8,2
Intel Xeon E5-2648L v2 @ 1.90GHz,16028.0,1286.0,10,2
Intel Xeon E5-2650 @ 2.00GHz,12804.0,1227.0,8,2
Intel Xeon E5-2650 v2 @ 2.60GHz,17306.0,1658.0,8,2
Intel Xeon E5-2650 v3 @ 2.30GHz,19840.0,1627.0,10,2
Intel Xeon E5-2650 v4 @ 2.20GHz,22969.0,1709.0,12,2
Intel Xeon E5-2650L @ 1.80GHz,11364.0,1050.0,8,2
Intel Xeon E5-2650L v2 @ 1.70GHz,14039.0,1029.0,10,2
Intel Xeon E5-2650L v3 @ 1.80GHz,19676.0,1378.0,12,2
Intel Xeon E5-2650L v4 @ 1.70GHz,23754.0,1517.0,14,2
Intel Xeon E5-2651 v2 @ 1.80GHz,16114.0,1066.0,12,2
Intel Xeon E5-2658 @ 2.10GHz,10053.0,1096.0,8,2
Intel Xeon E5-2658 v2 @ 2.40GHz,18616.0,1543.0,10,2
Intel Xeon E5-2658 v3 @ 2.20GHz,21856.0,1576.0,12,2
Intel Xeon E5-2658 v4 @ 2.30GHz,22691.0,1736.0,14,2
Intel Xeon E5-2660 @ 2.20GHz,14044.0,1358.0,8,2
Intel Xeon E5-2660 v2 @ 2.20GHz,18358.0,1415.0,10,2
Intel Xeon E5-2660 v3 @ 2.60GHz,21859.0,1804.0,10,2
Intel Xeon E5-2660 v4 @ 2.00GHz,25475.0,1897.0,14,2
Intel Xeon E5-2663 v3 @ 2.80GHz,21671.0,1958.0,10,1
Intel Xeon E5-2665 @ 2.40GHz,13890.0,1352.0,8,2
Intel Xeon E5-2666 v3 @ 2.90GHz,23362.0,1901.0,10,2
Intel Xeon E5-2666 v4 @ 2.80GHz,20424.0,1122.0,12,2
Intel Xeon E5-2667 @ 2.90GHz,12871.0,1574.0,6,2
Intel Xeon E5-2667 v2 @ 3.30GHz,21166.0,2028.0,8,2
Intel Xeon E5-2667 v3 @ 3.20GHz,21175.0,1991.0,8,2
Intel Xeon E5-2667 v4 @ 3.20GHz,23861.0,2190.0,8,2
Intel Xeon E5-2670 @ 2.60GHz,15437.0,1490.0,8,2
Intel Xeon E5-2670 v2 @ 2.50GHz,18950.0,1605.0,10,2
Intel Xeon E5-2670 v3 @ 2.30GHz,21622.0,1664.0,12,2
Intel Xeon E5-2673 v2 @ 3.30GHz,21462.0,1941.0,8,2
Intel Xeon E5-2673 v3 @ 2.40GHz,22221.0,1623.0,12,2
Intel Xeon E5-2673 v4 @ 2.30GHz,34010.0,1929.0,20,2
Intel Xeon E5-2676 v3 @ 2.40GHz,22955.0,1715.0,12,2
Intel Xeon E5-2678 v3 @ 2.50GHz,23515.0,1779.0,12,2
Intel Xeon E5-2680 @ 2.70GHz,15708.0,1554.0,8,2
Intel Xeon E5-2680 v2 @ 2.80GHz,21204.0,1793.0,10,2
Intel Xeon E5-2680 v3 @ 2.50GHz,24224.0,1765.0,12,2
Intel Xeon E5-2680 v4 @ 2.40GHz,27221.0,1945.0,14,2
Intel Xeon E5-2682 v4 @ 2.50GHz,27465.0,1849.0,16,2
Intel Xeon E5-2683 v3 @ 2.00GHz,23433.0,1631.0,14,2
Intel Xeon E5-2683 v4 @ 2.10GHz,27747.0,1751.0,16,2
Intel Xeon E5-2685 v3 @ 2.60GHz,20233.0,1522.0,12,1
Intel Xeon E5-2686 v4 @ 2.30GHz,32572.0,1809.0,18,2
Intel Xeon E5-2687W @ 3.10GHz,17628.0,1738.0,8,2
Intel Xeon E5-2687W v2 @ 3.40GHz,20613.0,1989.0,8,2
Intel Xeon E5-2687W v3 @ 3.10GHz,23695.0,1943.0,10,2
Intel Xeon E5-2687W v4 @ 3.00GHz,28444.0,2095.0,12,2
Intel Xeon E5-2689 @ 2.60GHz,15884.0,1604.0,8,2
Intel Xeon E5-2689 v4 @ 3.10GHz,28853.0,2338.0,10,2
Intel Xeon E5-2690 @ 2.90GHz,16586.0,1677.0,8,2
Intel Xeon E5-2690 v2 @ 3.00GHz,22455.0,1867.0,10,2
Intel Xeon E5-2690 v3 @ 2.60GHz,26250.0,1912.0,12,2
Intel Xeon E5-2690 v4 @ 2.60GHz,30608.0,2054.0,14,2
Intel Xeon E5-2695 v2 @ 2.40GHz,21414.0,1594.0,12,2
Intel Xeon E5-2695 v3 @ 2.30GHz,27120.0,1845.0,14,2
Intel Xeon E5-2695 v4 @ 2.10GHz,34474.0,1861.0,18,2
Intel Xeon E5-2696 v2 @ 2.50GHz,21963.0,1569.0,12,2
Intel Xeon E5-2696 v3 @ 2.30GHz,32310.0,2053.0,18,2
Intel Xeon E5-2696 v4 @ 2.20GHz,40605.0,2093.0,22,2
Intel Xeon E5-2697 v2 @ 2.70GHz,22805.0,1715.0,12,2
Intel Xeon E5-2697 v3 @ 2.60GHz,26604.0,1935.0,14,2
Intel Xeon E5-2697 v4 @ 2.30GHz,37386.0,2095.0,18,2
Intel Xeon E5-2697A v4 @ 2.60GHz,33237.0,2132.0,16,2
Intel Xeon E5-2698 v3 @ 2.30GHz,29987.0,1993.0,16,2
Intel Xeon E5-2698 v4 @ 2.20GHz,38089.0,2069.0,20,2
Intel Xeon E5-2699 v3 @ 2.30GHz,32995.0,1920.0,18,2
Intel Xeon E5-2699 v4 @ 2.20GHz,42975.0,2067.0,22,2
Intel Xeon E5-2699A v4 @ 2.40GHz,45072.0,2145.0,22,2
Intel Xeon E5-2699C v4 @ 2.20GHz,33865.0,1498.0,22,2
Intel Xeon E5-4603 @ 2.00GHz,6690.0,995.0,4,2
Intel Xeon E5-4607 v2 @ 2.60GHz,7557.0,1378.0,6,2
Intel Xeon E5-4610 @ 2.40GHz,23354.0,1474.0,6,2
Intel Xeon E5-4610 v4 @ 1.80GHz,15084.0,1144.0,10,2
Intel Xeon E5-4617 @ 2.90GHz,16902.0,,6,1
Intel Xeon E5-4617 @ 2.90GHz,11387.0,1640.0,6,1
Intel Xeon E5-4620 @ 2.20GHz,20959.0,1242.0,8,2
Intel Xeon E5-4620 @ 2.20GHz,11474.0,974.0,8,2
Intel Xeon E5-4620 v2 @ 2.60GHz,18540.0,1520.0,8,2
Intel Xeon E5-4620 v2 @ 2.60GHz,16970.0,1574.0,8,2
Intel Xeon E5-4627 v2 @ 3.30GHz,32453.0,2016.0,8,1
Intel Xeon E5-4627 v2 @ 3.30GHz,15898.0,1972.0,8,1
Intel Xeon E5-4627 v3 @ 2.60GHz,20294.0,1722.0,10,1
Intel Xeon E5-4627 v4 @ 2.60GHz,38201.0,2012.0,10,1
Intel Xeon E5-4627 v4 @ 2.60GHz,22336.0,1951.0,10,1
Intel Xeon E5-4640 @ 2.40GHz,21374.0,1392.0,8,2
Intel Xeon E5-4640 v2 @ 2.20GHz,19028.0,1373.0,10,2
Intel Xeon E5-4640 v4 @ 2.10GHz,22559.0,1573.0,12,2
Intel Xeon E5-4650 @ 2.70GHz,26361.0,1533.0,8,2
Intel Xeon E5-4650 @ 2.70GHz,13713.0,1430.0,8,2
Intel Xeon E5-4650 v2 @ 2.40GHz,31723.0,1531.0,10,2
Intel Xeon E5-4650 v4 @ 2.20GHz,41126.0,1628.0,14,2
Intel Xeon E5-4650 v4 @ 2.20GHz,25851.0,1630.0,14,2
Intel Xeon E5-4650L @ 2.60GHz,28193.0,1439.0,8,2
Intel Xeon E5-4657L v2 @ 2.40GHz,36981.0,1543.0,12,2
Intel Xeon E5-4657L v2 @ 2.40GHz,21548.0,1291.0,12,2
Intel Xeon E5-4660 v4 @ 2.20GHz,54621.0,1786.0,16,2
Intel Xeon E5-4660 v4 @ 2.20GHz,24421.0,1575.0,16,2
Intel Xeon E5-4667 v4 @ 2.20GHz,53402.0,1584.0,18,2
Intel Xeon E5-4669 v3 @ 2.10GHz,41232.0,1446.0,18,2
Intel Xeon E5-4669 v3 @ 2.10GHz,31494.0,1549.0,18,2
Intel Xeon E5-4669 v4 @ 2.20GHz,60415.0,1726.0,22,2
Intel Xeon E5-4669 v4 @ 2.20GHz,38573.0,1650.0,22,2
Intel Xeon E5310 @ 1.60GHz,2629.0,641.0,4,1
Intel Xeon E5320 @ 1.86GHz,2911.0,762.0,4,1
Intel Xeon E5335 @ 2.00GHz,3150.0,805.0,4,1
Intel Xeon E5345 @ 2.33GHz,3492.0,947.0,4,1
Intel Xeon E5405 @ 2.00GHz,3385.0,875.0,4,1
Intel Xeon E5410 @ 2.33GHz,3851.0,1013.0,4,1
Intel Xeon E5420 @ 2.50GHz,4067.0,1082.0,4,1
Intel Xeon E5430 @ 2.66GHz,4302.0,1160.0,4,1
Intel Xeon E5440 @ 2.83GHz,4464.0,1233.0,4,1
Intel Xeon E5450 @ 3.00GHz,4752.0,1290.0,4,1
Intel Xeon E5462 @ 2.80GHz,4585.0,1240.0,4,1
Intel Xeon E5472 @ 3.00GHz,5004.0,1309.0,4,1
Intel Xeon E5502 @ 1.87GHz,1853.0,825.0,2,1
Intel Xeon E5503 @ 2.00GHz,1787.0,783.0,2,1
Intel Xeon E5504 @ 2.00GHz,3341.0,865.0,4,1
Intel Xeon E5506 @ 2.13GHz,3795.0,919.0,4,1
Intel Xeon E5507 @ 2.27GHz,4256.0,1026.0,4,1
Intel Xeon E5520 @ 2.27GHz,4652.0,1102.0,4,2
Intel Xeon E5530 @ 2.40GHz,5225.0,1155.0,4,2
Intel Xeon E5540 @ 2.53GHz,4909.0,1113.0,4,2
Intel Xeon E5603 @ 1.60GHz,3548.0,710.0,4,1
Intel Xeon E5606 @ 2.13GHz,4429.0,898.0,4,1
Intel Xeon E5607 @ 2.27GHz,5031.0,1006.0,4,1
Intel Xeon E5620 @ 2.40GHz,6503.0,1104.0,4,2
Intel Xeon E5630 @ 2.53GHz,6781.0,1167.0,4,2
Intel Xeon E5640 @ 2.67GHz,7340.0,1252.0,4,2
Intel Xeon E5645 @ 2.40GHz,9186.0,1176.0,6,2
Intel Xeon E5649 @ 2.53GHz,9471.0,1216.0,6,2
Intel Xeon E7- 4807 @ 1.87GHz,8352.0,817.0,6,2
Intel Xeon E7- 4807 @ 1.87GHz,6223.0,721.0,6,2
Intel Xeon E7- 4860 @ 2.27GHz,19042.0,921.0,10,2
Intel Xeon E7- 4870 @ 2.40GHz,36026.0,1002.0,10,2
Intel Xeon E7- 4870 @ 2.40GHz,24278.0,1108.0,10,2
Intel Xeon E7- 4870 @ 2.40GHz,11939.0,1054.0,10,2
Intel Xeon E7- 8837 @ 2.67GHz,17398.0,960.0,8,1
Intel Xeon E7- 8837 @ 2.67GHz,9777.0,1225.0,8,1
Intel Xeon E7- 8870 @ 2.40GHz,25895.0,1110.0,10,2
Intel Xeon E7-4820 v2 @ 2.00GHz,9610.0,1324.0,8,2
Intel Xeon E7-4830 @ 2.13GHz,19981.0,1012.0,8,2
Intel Xeon E7-4830 v3 @ 2.10GHz,41102.0,1626.0,12,2
Intel Xeon E7-4850 @ 2.00GHz,21385.0,931.0,10,2
Intel Xeon E7-4850 @ 2.00GHz,9571.0,703.0,10,2
Intel Xeon E7-4850 v4 @ 2.10GHz,37802.0,1739.0,16,2
Intel Xeon E7-4870 v2 @ 2.30GHz,45230.0,1612.0,15,2
Intel Xeon E7-4880 v2 @ 2.50GHz,38263.0,1493.0,15,2
Intel Xeon E7-4890 v2 @ 2.80GHz,49018.0,1779.0,15,2
Intel Xeon E7-4890 v2 @ 2.80GHz,25055.0,1790.0,15,2
Intel Xeon E7-8857 v2 @ 3.00GHz,36304.0,1935.0,12,1
Intel Xeon E7-8860 v3 @ 2.20GHz,33453.0,1505.0,16,2
Intel Xeon E7-8860 v4 @ 2.20GHz,28659.0,757.0,18,2
Intel Xeon E7-8860 v4 @ 2.20GHz,22737.0,757.0,18,2
Intel Xeon E7-8867 v3 @ 2.50GHz,46001.0,1730.0,16,2
Intel Xeon E7-8870 v4 @ 2.10GHz,63598.0,1944.0,20,2
Intel Xeon E7-8880 v2 @ 2.50GHz,25966.0,1316.0,15,2
Intel Xeon E7-8880 v3 @ 2.30GHz,78087.0,1861.0,18,2
Intel Xeon E7-8880 v3 @ 2.30GHz,55444.0,1759.0,18,2
Intel Xeon E7-8880 v3 @ 2.30GHz,34583.0,1787.0,18,2
Intel Xeon E7-8880 v4 @ 2.20GHz,56636.0,1782.0,22,2
Intel Xeon E7-8880 v4 @ 2.20GHz,52364.0,1598.0,22,2
Intel Xeon E7-8880 v4 @ 2.20GHz,37875.0,1647.0,22,2
Intel Xeon E7-8890 v3 @ 2.50GHz,51476.0,1634.0,18,2
Intel Xeon E7-8890 v4 @ 2.20GHz,102411.0,2211.0,24,2
Intel Xeon E7-8890 v4 @ 2.20GHz,68915.0,2097.0,24,2
Intel Xeon E7-8890 v4 @ 2.20GHz,48942.0,2192.0,24,2
Intel Xeon E7-8891 v4 @ 2.80GHz,48879.0,2104.0,10,2
Intel Xeon E7-8893 v4 @ 3.20GHz,28424.0,2270.0,4,2
Intel Xeon E7-8894 v4 @ 2.40GHz,60496.0,1858.0,24,2
Intel Xeon E7-8895 v2 @ 2.80GHz,57307.0,2010.0,15,2
Intel Xeon E7320 @ 2.13GHz,5286.0,811.0,4,1
Intel Xeon E7330 @ 2.40GHz,6792.0,933.0,4,1
Intel Xeon E7330 @ 2.40GHz,3432.0,946.0,4,1
Intel Xeon E7340 @ 2.40GHz,6544.0,960.0,4,1
Intel Xeon E7450 @ 2.40GHz,9849.0,1016.0,6,1
Intel Xeon E7520 @ 1.87GHz,7809.0,852.0,4,2
Intel Xeon E7530 @ 1.87GHz,7231.0,887.0,6,2
Intel Xeon E7540 @ 2.00GHz,9409.0,911.0,6,2
Intel Xeon Gold 5115 @ 2.40GHz,24673.0,1829.0,10,2
Intel Xeon Gold 5117 @ 2.00GHz,46875.0,1652.0,14,2
Intel Xeon Gold 5117 @ 2.00GHz,26721.0,1394.0,14,2
Intel Xeon Gold 5118 @ 2.30GHz,25043.0,1731.0,12,2
Intel Xeon Gold 5120 @ 2.20GHz,27627.0,1740.0,14,2
Intel Xeon Gold 5122 @ 3.60GHz,16432.0,2190.0,4,2
Intel Xeon Gold 5215 @ 2.50GHz,22167.0,1957.0,10,2
Intel Xeon Gold 5217 @ 3.00GHz,25455.0,2089.0,8,2
Intel Xeon Gold 5218 @ 2.30GHz,54123.0,2273.0,16,2
Intel Xeon Gold 5218 @ 2.30GHz,31496.0,2117.0,16,2
Intel Xeon Gold 5218N @ 2.30GHz,34323.0,1779.0,16,2
Intel Xeon Gold 5218R @ 2.10GHz,40782.0,2225.0,20,2
Intel Xeon Gold 5218T @ 2.10GHz,32475.0,2002.0,16,2
Intel Xeon Gold 5220 @ 2.20GHz,42155.0,2216.0,18,2
Intel Xeon Gold 5220R @ 2.20GHz,53656.0,2297.0,24,2
Intel Xeon Gold 5220S @ 2.70GHz,39678.0,2268.0,18,2
Intel Xeon Gold 5222 @ 3.80GHz,17358.0,2301.0,4,2
Intel Xeon Gold 5315Y @ 3.20GHz,34333.0,2463.0,8,2
Intel Xeon Gold 5317 @ 3.00GHz,41302.0,2372.0,12,2
Intel Xeon Gold 5318H @ 2.50GHz,70723.0,1975.0,18,2
Intel Xeon Gold 5318H @ 2.50GHz,50218.0,2301.0,18,2
Intel Xeon Gold 5318N @ 2.10GHz,64453.0,2409.0,24,2
Intel Xeon Gold 5318Y @ 2.10GHz,52837.0,1854.0,24,2
Intel Xeon Gold 5320 @ 2.20GHz,64788.0,2046.0,26,2
Intel Xeon Gold 5320H @ 2.40GHz,83263.0,2571.0,20,2
Intel Xeon Gold 5320H @ 2.40GHz,53931.0,2485.0,20,2
Intel Xeon Gold 5415+,41794.0,3149.0,8,2
Intel Xeon Gold 5416S,54636.0,2739.0,16,2
Intel Xeon Gold 5418N,75373.0,2876.0,24,2
Intel Xeon Gold 5418Y,78759.0,2890.0,24,2
Intel Xeon Gold 5420+,85769.0,2944.0,28,2
Intel Xeon Gold 5515+,44283.0,3103.0,8,2
Intel Xeon Gold 6122 @ 1.80GHz,37934.0,2093.0,20,2
Intel Xeon Gold 6126 @ 2.60GHz,30237.0,2055.0,12,2
Intel Xeon Gold 6128 @ 3.40GHz,22819.0,2148.0,6,2
Intel Xeon Gold 6130 @ 2.10GHz,58852.0,1922.0,16,2
Intel Xeon Gold 6130 @ 2.10GHz,32984.0,1966.0,16,2
Intel Xeon Gold 6130H @ 2.10GHz,35440.0,2229.0,16,2
Intel Xeon Gold 6132 @ 2.60GHz,33599.0,2138.0,14,2
Intel Xeon Gold 6134 @ 3.20GHz,40698.0,2221.0,8,2
Intel Xeon Gold 6134 @ 3.20GHz,27828.0,2184.0,8,2
Intel Xeon Gold 6136 @ 3.00GHz,59759.0,1859.0,12,2
Intel Xeon Gold 6136 @ 3.00GHz,34821.0,2154.0,12,2
Intel Xeon Gold 6137 @ 3.90GHz,33252.0,2464.0,8,2
Intel Xeon Gold 6138 @ 2.00GHz,69775.0,2213.0,20,2
Intel Xeon Gold 6138 @ 2.00GHz,41334.0,2047.0,20,2
Intel Xeon Gold 6138T @ 2.00GHz,36497.0,1915.0,20,2
Intel Xeon Gold 6139 @ 2.30GHz,40210.0,1954.0,18,2
Intel Xeon Gold 6140 @ 2.30GHz,41112.0,2095.0,18,2
Intel Xeon Gold 6142 @ 2.60GHz,35510.0,2116.0,16,2
Intel Xeon Gold 6143 @ 2.80GHz,46473.0,2392.0,16,2
Intel Xeon Gold 6144 @ 3.50GHz,30291.0,2448.0,8,2
Intel Xeon Gold 6146 @ 3.20GHz,35628.0,2338.0,12,2
Intel Xeon Gold 6148 @ 2.40GHz,72249.0,2181.0,20,2
Intel Xeon Gold 6148 @ 2.40GHz,46224.0,2091.0,20,2
Intel Xeon Gold 6149 @ 3.10GHz,36738.0,2039.0,16,2
Intel Xeon Gold 6150 @ 2.70GHz,64115.0,1921.0,18,2
Intel Xeon Gold 6150 @ 2.70GHz,46465.0,2102.0,18,2
Intel Xeon Gold 6152 @ 2.10GHz,52677.0,1779.0,22,2
Intel Xeon Gold 6152 @ 2.10GHz,46133.0,2041.0,22,2
Intel Xeon Gold 6154 @ 3.00GHz,48362.0,2156.0,18,2
Intel Xeon Gold 6226 @ 2.70GHz,64957.0,2260.0,12,2
Intel Xeon Gold 6226 @ 2.70GHz,28414.0,2099.0,12,2
Intel Xeon Gold 6226R @ 2.90GHz,39628.0,2141.0,16,2
Intel Xeon Gold 6230 @ 2.10GHz,43672.0,2171.0,20,2
Intel Xeon Gold 6230R @ 2.10GHz,51487.0,2164.0,26,2
Intel Xeon Gold 6234 @ 3.30GHz,29906.0,2375.0,8,2
Intel Xeon Gold 6238R @ 2.20GHz,57927.0,2245.0,28,2
Intel Xeon Gold 6240 @ 2.60GHz,47835.0,2277.0,18,2
Intel Xeon Gold 6240R @ 2.40GHz,51410.0,2072.0,24,2
Intel Xeon Gold 6240Y @ 2.60GHz,43836.0,2283.0,18,2
Intel Xeon Gold 6242 @ 2.80GHz,36902.0,2233.0,16,2
Intel Xeon Gold 6242R @ 3.10GHz,55583.0,2379.0,20,2
Intel Xeon Gold 6244 @ 3.60GHz,33600.0,2544.0,8,2
Intel Xeon Gold 6246 @ 3.30GHz,41740.0,2460.0,12,2
Intel Xeon Gold 6246R @ 3.40GHz,44875.0,2399.0,16,2
Intel Xeon Gold 6248 @ 2.50GHz,44959.0,2091.0,20,2
Intel Xeon Gold 6248R @ 3.00GHz,58412.0,2304.0,24,2
Intel Xeon Gold 6250 @ 3.90GHz,35152.0,2697.0,8,2
Intel Xeon Gold 6252 @ 2.10GHz,43949.0,1836.0,24,2
Intel Xeon Gold 6252N @ 2.30GHz,49269.0,1942.0,24,2
Intel Xeon Gold 6253CL @ 3.10GHz,49872.0,2401.0,18,2
Intel Xeon Gold 6254 @ 3.10GHz,53188.0,2359.0,18,2
Intel Xeon Gold 6254 @ 3.10GHz,27151.0,723.0,18,2
Intel Xeon Gold 6256 @ 3.60GHz,76542.0,2681.0,12,2
Intel Xeon Gold 6256 @ 3.60GHz,46001.0,2648.0,12,2
