transaction_id,itemDescription
4717_2014-06-23,newspapers
1387_2014-03-31,specialty bar
1687_2014-06-24,specialty bar
4797_2014-11-30,canned beer
1810_2014-10-13,rolls/buns
3923_2014-06-28,shopping bags
2595_2014-01-06,curd
3535_2014-04-08,soda
3427_2014-10-16,rolls/buns
4426_2014-01-05,pip fruit
1101_2014-12-28,rolls/buns
1712_2014-08-30,spread cheese
2975_2014-10-25,canned beer
2973_2014-07-31,yogurt
1157_2014-03-21,beef
1330_2014-02-11,whole milk
4654_2014-09-14,grapes
1141_2014-12-02,rolls/buns
4162_2014-08-16,bottled beer
4855_2014-04-09,onions
4217_2014-06-03,root vegetables
1750_2014-06-09,whole milk
4578_2014-09-08,rolls/buns
3299_2014-12-15,tropical fruit
3231_2014-03-22,tropical fruit
4086_2014-08-30,pastry
4651_2014-01-10,rolls/buns
1877_2014-08-13,soda
1849_2014-03-30,rolls/buns
2502_2014-06-18,bottled beer
4988_2014-04-19,sugar
4430_2014-02-17,rolls/buns
4255_2014-11-03,beverages
3348_2014-01-18,other vegetables
1522_2014-06-16,tropical fruit
1052_2014-03-24,chicken
3579_2014-10-06,beef
1208_2014-10-25,pork
2835_2014-07-18,brandy
1265_2014-02-01,other vegetables
2389_2014-11-09,oil
4387_2014-02-14,soda
1148_2014-01-31,root vegetables
4508_2014-06-14,newspapers
1958_2014-06-16,other vegetables
4359_2014-07-03,citrus fruit
1847_2014-05-13,root vegetables
2584_2014-11-30,other vegetables
3457_2014-11-09,whole milk
1796_2014-09-18,cream cheese 
3973_2014-02-03,turkey
4163_2014-06-06,whole milk
1979_2014-08-07,beef
4283_2014-06-11,liquor (appetizer)
3227_2014-12-24,chicken
2152_2014-11-23,whole milk
4869_2014-09-21,rolls/buns
4076_2014-08-02,dessert
2912_2014-09-20,UHT-milk
2701_2014-03-12,red/blush wine
3393_2014-06-25,bottled water
3144_2014-06-05,other vegetables
1618_2014-04-08,hamburger meat
1129_2014-09-10,grapes
2786_2014-02-21,semi-finished bread
3889_2014-11-22,tropical fruit
3759_2014-07-21,pork
2349_2014-08-11,onions
3086_2014-07-11,whole milk
2337_2014-03-04,canned beer
3193_2014-10-25,whole milk
2834_2014-02-07,other vegetables
1040_2014-09-03,whole milk
1658_2014-06-26,pork
2528_2014-09-01,sausage
2976_2014-09-20,newspapers
4125_2014-03-20,whole milk
1817_2014-01-28,pastry
2623_2014-05-13,fish
4715_2014-11-24,chewing gum
4680_2014-04-06,grapes
2619_2014-09-05,pot plants
4779_2014-02-24,root vegetables
2765_2014-09-01,herbs
2653_2014-06-06,dessert
2994_2014-04-30,curd
2056_2014-05-21,root vegetables
2769_2014-08-24,pork
2858_2014-08-24,grapes
4096_2014-06-13,beef
2961_2014-12-13,spread cheese
4923_2014-08-13,herbs
1966_2014-02-15,other vegetables
4756_2014-12-10,tropical fruit
4485_2014-11-13,beef
2885_2014-07-25,whole milk
4932_2014-03-29,root vegetables
4137_2014-08-17,onions
4367_2014-01-07,domestic eggs
2055_2014-05-31,yogurt
3881_2014-04-20,whole milk
1645_2014-10-05,whole milk
4699_2014-03-16,soda
2973_2014-12-13,whole milk
4299_2014-01-19,other vegetables
1322_2014-12-11,citrus fruit
3380_2014-02-23,yogurt
3375_2014-10-19,whipped/sour cream
3011_2014-04-02,other vegetables
4867_2014-05-05,berries
3549_2014-03-24,whole milk
2395_2014-11-17,berries
2789_2014-06-06,pork
4773_2014-08-12,root vegetables
4356_2014-01-09,tropical fruit
1703_2014-08-02,whole milk
2362_2014-08-17,misc. beverages
2072_2014-07-29,root vegetables
4695_2014-09-26,pork
1787_2014-07-06,pork
1938_2014-03-13,tropical fruit
1296_2014-02-24,pickled vegetables
1796_2014-03-22,sausage
2925_2014-07-19,frozen vegetables
3376_2014-01-07,soda
1297_2014-12-13,chicken
1050_2014-10-12,UHT-milk
2854_2014-02-13,rolls/buns
1563_2014-03-11,citrus fruit
4775_2014-03-29,whole milk
1390_2014-07-31,rolls/buns
3116_2014-05-27,ham
1619_2014-09-21,root vegetables
2645_2014-12-23,hygiene articles
3600_2014-06-03,whipped/sour cream
4835_2014-03-28,beverages
1107_2014-05-15,beef
3527_2014-09-04,shopping bags
4475_2014-07-19,butter milk
3816_2014-03-28,Instant food products
4865_2014-11-17,berries
2873_2014-10-23,whole milk
2237_2014-01-16,flower (seeds)
4970_2014-08-22,onions
2122_2014-07-05,hamburger meat
1647_2014-02-22,other vegetables
2393_2014-09-26,cream cheese 
1831_2014-07-29,whole milk
4837_2014-12-04,pork
1840_2014-12-28,misc. beverages
2343_2014-11-02,whole milk
2381_2014-12-29,cake bar
1574_2014-04-25,hamburger meat
1339_2014-05-25,grapes
3902_2014-10-27,rolls/buns
2650_2014-08-09,soda
2659_2014-07-28,tropical fruit
3081_2014-02-26,sliced cheese
4717_2014-03-03,soda
4524_2014-04-17,other vegetables
2600_2014-09-28,pastry
1948_2014-05-31,citrus fruit
2238_2014-01-05,curd
4271_2014-12-19,whipped/sour cream
2715_2014-10-11,canned beer
4146_2014-04-15,roll products 
3447_2014-01-28,soda
4799_2014-04-30,pot plants
4753_2014-08-31,root vegetables
4199_2014-08-24,beef
1566_2014-06-03,citrus fruit
1782_2014-08-30,rolls/buns
3312_2014-05-27,rolls/buns
3839_2014-08-13,citrus fruit
1596_2014-07-27,whole milk
1693_2014-05-30,cream cheese 
4773_2014-10-15,turkey
1302_2014-12-02,shopping bags
1621_2014-06-21,bottled beer
2864_2014-01-12,popcorn
4880_2014-03-16,whole milk
1237_2014-06-22,pork
4218_2014-09-15,hamburger meat
2017_2014-12-23,root vegetables
2687_2014-08-09,rolls/buns
3549_2014-11-09,newspapers
3684_2014-01-05,newspapers
4615_2014-03-30,grapes
3122_2014-01-09,coffee
3116_2014-06-12,pot plants
2235_2014-10-10,dish cleaner
1465_2014-12-08,napkins
4448_2014-10-19,herbs
2098_2014-10-20,pastry
4377_2014-05-06,whole milk
2403_2014-04-14,rolls/buns
4055_2014-03-25,tropical fruit
2222_2014-02-13,grapes
3396_2014-11-05,pork
3205_2014-09-05,chewing gum
3123_2014-04-16,bottled water
2441_2014-06-08,whipped/sour cream
2693_2014-02-14,coffee
4441_2014-12-12,newspapers
2428_2014-12-06,whipped/sour cream
3191_2014-05-11,frozen meals
4628_2014-05-01,whole milk
1493_2014-03-06,organic sausage
4376_2014-09-24,dog food
3254_2014-12-11,root vegetables
2493_2014-05-27,whole milk
4794_2014-11-11,oil
3782_2014-02-20,citrus fruit
1094_2014-07-24,pasta
4769_2014-03-31,butter milk
4329_2014-01-20,pastry
3110_2014-05-29,root vegetables
1758_2014-12-24,salt
4330_2014-09-24,yogurt
4569_2014-12-24,other vegetables
3141_2014-06-07,brown bread
2617_2014-06-19,liquor
1537_2014-12-08,other vegetables
1321_2014-07-11,citrus fruit
1179_2014-09-11,chicken
4766_2014-09-25,soda
1468_2014-02-05,onions
2519_2014-04-07,root vegetables
3308_2014-04-09,whole milk
1236_2014-06-27,newspapers
4485_2014-07-28,hygiene articles
2805_2014-08-16,dessert
4658_2014-07-26,other vegetables
1350_2014-09-03,whole milk
2149_2014-03-21,other vegetables
2452_2014-03-08,margarine
3030_2014-12-14,curd
1827_2014-11-17,onions
4925_2014-01-23,whipped/sour cream
2853_2014-11-17,tropical fruit
4182_2014-11-15,beef
3496_2014-03-26,tropical fruit
1740_2014-10-30,domestic eggs
4962_2014-08-18,pip fruit
1760_2014-07-28,cream cheese 
3966_2014-04-07,root vegetables
3317_2014-06-16,dessert
1825_2014-01-07,long life bakery product
2204_2014-10-09,long life bakery product
1209_2014-11-11,fruit/vegetable juice
1574_2014-02-28,butter
3203_2014-07-22,berries
2914_2014-10-11,grapes
1278_2014-09-06,citrus fruit
2813_2014-02-17,tropical fruit
1653_2014-12-27,newspapers
2301_2014-04-23,yogurt
4074_2014-03-11,tropical fruit
1809_2014-10-27,whole milk
3972_2014-05-04,rice
3938_2014-04-23,chicken
4155_2014-07-19,white bread
4959_2014-12-30,root vegetables
2518_2014-11-27,zwieback
1529_2014-05-29,other vegetables
3817_2014-11-02,bottled water
1034_2014-04-28,bottled water
4297_2014-12-24,whole milk
4684_2014-11-21,specialty chocolate
2999_2014-08-12,margarine
1097_2014-10-12,whipped/sour cream
4650_2014-12-14,curd
4958_2014-04-27,chicken
2515_2014-09-01,misc. beverages
4911_2014-06-28,liquor
1722_2014-07-12,whole milk
1350_2014-02-19,herbs
2152_2014-02-03,other vegetables
2428_2014-11-01,other vegetables
4231_2014-02-04,tropical fruit
1413_2014-12-03,citrus fruit
2932_2014-06-22,whole milk
3935_2014-04-12,yogurt
3294_2014-02-26,pastry
2306_2014-12-13,whole milk
4252_2014-04-28,bottled water
1325_2014-03-29,rolls/buns
3657_2014-07-10,ham
3592_2014-04-17,ice cream
2797_2014-08-08,rolls/buns
2663_2014-01-20,canned beer
1998_2014-02-15,misc. beverages
4412_2014-07-30,frozen vegetables
2205_2014-10-28,hamburger meat
4301_2014-12-24,pip fruit
3021_2014-10-29,other vegetables
4131_2014-10-08,grapes
2400_2014-08-26,white bread
2394_2014-06-18,butter
2019_2014-12-06,tropical fruit
3969_2014-09-05,whole milk
1797_2014-07-26,sausage
2336_2014-05-31,other vegetables
2041_2014-04-08,soda
4624_2014-06-06,soda
3221_2014-01-16,soda
3327_2014-10-13,beef
3642_2014-04-15,tropical fruit
4525_2014-07-21,citrus fruit
3820_2014-05-10,tropical fruit
4235_2014-10-18,rolls/buns
2437_2014-10-09,root vegetables
3068_2014-05-25,beverages
2990_2014-04-24,turkey
2942_2014-08-17,citrus fruit
2980_2014-01-17,other vegetables
1169_2014-05-29,finished products
3663_2014-06-16,whole milk
2439_2014-06-06,coffee
1289_2014-08-10,herbs
1489_2014-01-06,vinegar
1523_2014-11-09,domestic eggs
1432_2014-09-18,butter
4569_2014-07-28,hamburger meat
2737_2014-08-27,root vegetables
2823_2014-10-17,yogurt
1507_2014-09-14,whole milk
1103_2014-05-25,chicken
4975_2014-01-06,canned beer
4311_2014-12-06,candy
3915_2014-12-05,pip fruit
2602_2014-02-04,sausage
4684_2014-02-07,citrus fruit
3382_2014-09-01,candy
1706_2014-11-13,root vegetables
3524_2014-11-30,sliced cheese
1085_2014-04-24,other vegetables
3284_2014-01-04,instant coffee
3493_2014-03-26,soda
3701_2014-08-25,dish cleaner
1761_2014-07-26,tropical fruit
4216_2014-01-21,other vegetables
1885_2014-03-11,other vegetables
3620_2014-09-14,whipped/sour cream
4214_2014-08-31,other vegetables
2109_2014-03-21,oil
1925_2014-06-03,brown bread
2164_2014-10-27,tropical fruit
3765_2014-08-11,skin care
1632_2014-05-30,misc. beverages
1134_2014-12-04,other vegetables
1445_2014-05-02,other vegetables
2472_2014-06-15,yogurt
2315_2014-02-20,nut snack
2141_2014-02-21,yogurt
4112_2014-04-22,tropical fruit
3438_2014-06-02,citrus fruit
4442_2014-01-05,citrus fruit
4090_2014-09-16,yogurt
2399_2014-08-01,citrus fruit
4873_2014-03-22,other vegetables
2215_2014-09-12,hamburger meat
3182_2014-09-28,newspapers
4814_2014-08-26,grapes
2132_2014-01-30,sugar
4804_2014-09-17,frozen meals
1252_2014-08-28,grapes
4058_2014-12-18,specialty cheese
3389_2014-12-07,bottled water
4645_2014-12-04,white bread
1722_2014-08-28,tropical fruit
1021_2014-05-30,sliced cheese
1657_2014-05-12,other vegetables
2107_2014-01-08,whole milk
2183_2014-06-07,other vegetables
2094_2014-05-07,other vegetables
1477_2014-11-21,meat
4211_2014-09-16,tropical fruit
4046_2014-11-26,citrus fruit
4836_2014-05-28,chocolate
3773_2014-03-17,pastry
1774_2014-11-26,yogurt
2158_2014-06-23,pot plants
2154_2014-05-31,hygiene articles
1991_2014-05-13,soda
3502_2014-09-09,soda
3465_2014-02-19,canned fish
1235_2014-06-25,other vegetables
2978_2014-08-27,pasta
1809_2014-01-02,root vegetables
3359_2014-07-25,white wine
4877_2014-08-27,root vegetables
3956_2014-05-20,hamburger meat
3716_2014-05-13,pork
2408_2014-11-10,citrus fruit
3549_2014-06-10,canned beer
1863_2014-11-24,UHT-milk
4956_2014-03-04,red/blush wine
2771_2014-06-25,coffee
2507_2014-05-15,brown bread
2193_2014-11-26,root vegetables
1504_2014-12-29,tropical fruit
1393_2014-06-25,chocolate
3852_2014-08-31,other vegetables
1911_2014-03-10,tropical fruit
1627_2014-08-11,rolls/buns
3387_2014-05-09,curd
1931_2014-12-08,whole milk
4316_2014-02-28,whole milk
3872_2014-04-04,yogurt
1492_2014-05-02,whole milk
2898_2014-07-23,yogurt
3832_2014-01-12,whole milk
3887_2014-09-24,pork
1823_2014-04-16,whole milk
1418_2014-12-02,cake bar
3931_2014-10-09,tropical fruit
2059_2014-03-15,sausage
1004_2014-02-04,pip fruit
1507_2014-04-04,hamburger meat
3185_2014-03-04,pork
3369_2014-07-18,root vegetables
3407_2014-09-01,bottled water
1610_2014-12-23,bottled beer
2291_2014-03-26,meat
4868_2014-04-04,pot plants
1051_2014-09-17,pork
1785_2014-02-23,other vegetables
4097_2014-10-03,beef
1207_2014-12-09,whole milk
4002_2014-01-13,seasonal products
4266_2014-09-02,specialty bar
2873_2014-01-28,soda
4220_2014-05-05,rolls/buns
1218_2014-05-28,meat
4956_2014-07-05,mayonnaise
2688_2014-01-23,sliced cheese
1082_2014-05-13,beef
3844_2014-11-13,pot plants
4314_2014-10-05,sausage
4404_2014-03-13,other vegetables
4388_2014-02-18,tropical fruit
2547_2014-03-09,pip fruit
2157_2014-06-02,grapes
1118_2014-11-07,pip fruit
3941_2014-11-10,berries
1799_2014-12-16,tropical fruit
2869_2014-08-02,bottled water
3161_2014-10-09,whole milk
3008_2014-04-15,root vegetables
1619_2014-07-20,dessert
1970_2014-06-05,brown bread
2860_2014-01-11,tropical fruit
3456_2014-12-24,softener
4394_2014-07-18,pork
1027_2014-05-14,softener
3466_2014-05-31,other vegetables
2810_2014-02-08,root vegetables
1023_2014-12-30,sausage
3045_2014-01-29,dental care
4200_2014-06-23,hamburger meat
4280_2014-09-06,domestic eggs
4257_2014-02-03,UHT-milk
3720_2014-03-22,citrus fruit
3927_2014-09-26,whipped/sour cream
1269_2014-10-07,red/blush wine
2907_2014-12-19,ham
3784_2014-04-30,root vegetables
4770_2014-05-15,root vegetables
3287_2014-05-13,root vegetables
4003_2014-11-14,liver loaf
1723_2014-07-21,citrus fruit
3832_2014-03-23,tropical fruit
3758_2014-01-02,rolls/buns
3881_2014-06-04,beverages
3596_2014-01-21,frozen vegetables
4765_2014-01-08,beef
4304_2014-07-18,shopping bags
2065_2014-11-28,waffles
1935_2014-04-24,other vegetables
1764_2014-09-20,yogurt
3565_2014-04-15,chocolate
3559_2014-07-17,rolls/buns
2499_2014-07-20,whipped/sour cream
1474_2014-08-13,meat
2289_2014-02-05,berries
1522_2014-01-07,whole milk
1887_2014-07-08,pork
3109_2014-03-25,other vegetables
3998_2014-09-10,root vegetables
3181_2014-05-08,pip fruit
1813_2014-12-01,meat
3171_2014-10-17,other vegetables
4944_2014-01-20,organic sausage
4710_2014-02-17,other vegetables
2104_2014-07-02,pastry
1743_2014-12-01,root vegetables
2949_2014-06-01,pork
4416_2014-10-02,other vegetables
2000_2014-07-04,dish cleaner
4114_2014-03-27,root vegetables
1435_2014-02-06,specialty chocolate
3841_2014-07-29,vinegar
3323_2014-03-06,berries
1184_2014-06-24,beef
3378_2014-03-13,canned fish
1561_2014-10-17,dishes
2817_2014-09-25,baking powder
4272_2014-11-25,napkins
4376_2014-05-25,fruit/vegetable juice
3867_2014-07-24,pastry
1702_2014-01-12,yogurt
2381_2014-04-27,pip fruit
1948_2014-09-23,whole milk
2868_2014-04-22,soda
4531_2014-05-12,beverages
1370_2014-09-09,fruit/vegetable juice
1102_2014-09-30,yogurt
2473_2014-11-09,whole milk
2266_2014-08-30,other vegetables
1655_2014-11-04,pip fruit
2649_2014-08-02,bottled water
1740_2014-02-21,root vegetables
4617_2014-11-18,yogurt
2921_2014-03-04,hard cheese
2533_2014-12-23,hamburger meat
3168_2014-03-26,brown bread
2993_2014-10-23,onions
4292_2014-04-06,frozen potato products
1674_2014-06-30,chicken
2092_2014-04-01,salty snack
1062_2014-11-07,ham
1015_2014-06-28,fruit/vegetable juice
4149_2014-02-11,tropical fruit
3476_2014-02-05,frozen meals
4786_2014-07-13,chocolate
2054_2014-08-06,white bread
2518_2014-12-06,oil
4771_2014-12-26,other vegetables
4666_2014-09-27,yogurt
4513_2014-01-30,dessert
1225_2014-11-29,butter milk
3496_2014-08-11,misc. beverages
1720_2014-09-13,herbs
4091_2014-03-31,packaged fruit/vegetables
3477_2014-07-17,tropical fruit
3227_2014-08-20,bottled beer
2123_2014-06-06,cream cheese 
4837_2014-12-17,whole milk
4316_2014-08-31,meat
3263_2014-06-30,chocolate
3421_2014-06-13,pet care
4819_2014-04-23,meat spreads
1294_2014-10-07,waffles
1309_2014-05-06,pastry
2589_2014-06-07,whole milk
1234_2014-04-14,yogurt
2685_2014-04-12,butter
1395_2014-11-24,sausage
2480_2014-03-01,other vegetables
4303_2014-01-17,sugar
3915_2014-09-24,other vegetables
3646_2014-05-12,rolls/buns
2443_2014-05-22,pip fruit
4616_2014-10-16,root vegetables
2325_2014-05-06,onions
1660_2014-06-15,misc. beverages
3982_2014-11-22,jam
3181_2014-10-07,domestic eggs
3251_2014-10-20,soda
4846_2014-10-28,whole milk
4511_2014-08-18,pork
1689_2014-09-19,beef
3789_2014-03-10,pot plants
2737_2014-12-26,other vegetables
1374_2014-09-01,sugar
3948_2014-02-20,waffles
4544_2014-05-15,bottled water
2758_2014-06-30,whole milk
1659_2014-07-05,dishes
4988_2014-12-13,misc. beverages
4073_2014-04-26,detergent
1212_2014-05-25,beef
3657_2014-05-29,butter
1187_2014-06-08,soda
4251_2014-07-02,ham
1100_2014-02-20,hamburger meat
1410_2014-05-23,yogurt
3871_2014-08-16,whole milk
1756_2014-09-22,UHT-milk
4780_2014-08-16,shopping bags
4435_2014-01-27,root vegetables
3212_2014-04-09,coffee
2871_2014-05-03,whole milk
2645_2014-10-23,soda
3469_2014-04-11,whole milk
2349_2014-10-12,female sanitary products
3247_2014-09-03,pip fruit
1202_2014-04-21,coffee
1512_2014-04-29,bottled beer
3294_2014-03-01,root vegetables
3142_2014-02-12,tropical fruit
4632_2014-09-18,root vegetables
3411_2014-11-30,whole milk
1200_2014-02-27,brown bread
1107_2014-09-26,shopping bags
4070_2014-03-08,specialty chocolate
3901_2014-11-30,curd
3615_2014-06-13,sugar
3857_2014-12-30,soda
3142_2014-09-01,pasta
2011_2014-05-18,liquor
3414_2014-04-02,bottled water
3013_2014-03-25,whole milk
3053_2014-12-13,rolls/buns
2270_2014-12-18,tropical fruit
3844_2014-09-25,beverages
1578_2014-11-29,frozen vegetables
1364_2014-08-11,other vegetables
4902_2014-11-21,salty snack
2696_2014-12-23,whole milk
1449_2014-07-18,whole milk
3277_2014-08-30,fruit/vegetable juice
1719_2014-11-14,whole milk
3111_2014-10-30,soda
4135_2014-02-22,other vegetables
2261_2014-01-21,tropical fruit
3835_2014-10-15,fruit/vegetable juice
4379_2014-08-26,rolls/buns
4284_2014-10-06,soda
2815_2014-09-23,dessert
4394_2014-02-14,other vegetables
1400_2014-10-11,rolls/buns
2964_2014-10-03,oil
2457_2014-07-09,other vegetables
3725_2014-03-08,coffee
2041_2014-06-19,root vegetables
1259_2014-06-10,hamburger meat
1235_2014-10-04,condensed milk
4820_2014-07-02,other vegetables
4690_2014-12-20,salty snack
4308_2014-11-29,soda
2944_2014-07-31,beverages
4809_2014-06-21,brown bread
2803_2014-03-04,shopping bags
2925_2014-11-24,citrus fruit
4329_2014-04-06,dishes
2811_2014-06-20,butter milk
1527_2014-01-29,other vegetables
2909_2014-09-06,whole milk
2045_2014-04-11,yogurt
2170_2014-02-24,fish
3962_2014-11-15,rolls/buns
3065_2014-03-14,whole milk
1425_2014-02-06,citrus fruit
2692_2014-10-04,butter
4893_2014-06-27,curd
1528_2014-02-01,frozen vegetables
2587_2014-10-29,flower (seeds)
4065_2014-01-13,brown bread
1616_2014-11-07,whole milk
1476_2014-01-16,yogurt
3133_2014-07-12,butter milk
4770_2014-02-22,butter
4725_2014-12-19,brown bread
3293_2014-10-17,rolls/buns
3244_2014-06-21,canned fish
4941_2014-09-09,coffee
4840_2014-08-27,onions
3439_2014-05-14,frozen vegetables
4609_2014-05-01,beef
3818_2014-03-11,root vegetables
1001_2014-12-12,whole milk
4523_2014-07-11,ham
2349_2014-05-28,yogurt
2026_2014-01-07,other vegetables
3587_2014-08-03,other vegetables
3959_2014-07-05,hamburger meat
2901_2014-08-09,whipped/sour cream
2689_2014-04-19,long life bakery product
1844_2014-04-27,pip fruit
3629_2014-07-05,red/blush wine
4991_2014-08-28,whole milk
1003_2014-10-15,root vegetables
4455_2014-06-18,root vegetables
2662_2014-12-05,tropical fruit
2948_2014-07-20,yogurt
4281_2014-08-14,frozen dessert
1880_2014-09-17,other vegetables
4858_2014-08-17,other vegetables
2907_2014-03-25,margarine
2339_2014-01-28,bottled water
3479_2014-06-06,herbs
2562_2014-11-14,yogurt
3204_2014-05-29,tropical fruit
3200_2014-10-27,yogurt
4950_2014-04-20,cream
1279_2014-02-13,oil
2245_2014-02-19,fish
1856_2014-04-26,chocolate
1966_2014-10-23,other vegetables
1714_2014-01-22,mustard
2133_2014-12-04,sausage
1147_2014-03-04,frozen meals
4991_2014-01-20,processed cheese
2850_2014-01-18,organic sausage
4159_2014-07-11,canned fish
1902_2014-12-14,shopping bags
4675_2014-07-09,coffee
4544_2014-10-29,canned beer
4715_2014-12-10,soda
2020_2014-02-01,beef
3814_2014-01-05,bottled water
3351_2014-06-13,citrus fruit
1721_2014-03-07,bottled water
4365_2014-01-23,other vegetables
3724_2014-07-05,sweet spreads
3160_2014-11-13,chocolate
3786_2014-04-02,berries
1204_2014-01-12,softener
1240_2014-07-15,onions
2504_2014-02-10,condensed milk
4897_2014-06-13,dishes
3491_2014-12-11,rolls/buns
3046_2014-08-22,citrus fruit
4820_2014-04-23,onions
4898_2014-04-03,tropical fruit
2919_2014-01-14,rolls/buns
1354_2014-05-04,bottled beer
4424_2014-08-31,margarine
1320_2014-07-19,soft cheese
4422_2014-10-19,pip fruit
3533_2014-08-22,hamburger meat
3721_2014-12-10,tropical fruit
3107_2014-01-02,rolls/buns
4908_2014-11-13,coffee
